ID,Doc ID,Sentence,Sen_ID,Emiten Code,Emiten Name,Label
2610,932,baca juga dapat naik laba bersih surya citra media scma turun kendati dapat anak usaha elang mahkota teknologi  emtk tumbuh ,7,SCMA,Surya Citra Media Tbk.],0
2611,932,dapat scma capai  triliun belum  triliun,8,SCMA,Surya Citra Media Tbk.],1
2612,932,lansir data  harga scma kamis  turun  tara poin level,9,SCMA,Surya Citra Media Tbk.],0
2614,933,lanjar rekomendasi lsip inkp smbr bbni bbtn bbca pgas indy wege adhi untr akra akumulasi dagang esok hari,20,ADHI,Adhi Karya (Persero) Tbk. [S],1
2615,933,lanjar rekomendasi lsip inkp smbr bbni bbtn bbca pgas indy wege adhi untr akra akumulasi dagang esok hari,20,AKRA,AKR Corporindo Tbk. [S],1
2616,933,lanjar rekomendasi lsip inkp smbr bbni bbtn bbca pgas indy wege adhi untr akra akumulasi dagang esok hari,20,BBCA,Bank Central Asia Tbk.,1
2617,933,lanjar rekomendasi lsip inkp smbr bbni bbtn bbca pgas indy wege adhi untr akra akumulasi dagang esok hari,20,BBNI,Bank Negara Indonesia (Persero) Tbk.,1
2618,933,lanjar rekomendasi lsip inkp smbr bbni bbtn bbca pgas indy wege adhi untr akra akumulasi dagang esok hari,20,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,1
2619,933,lanjar rekomendasi lsip inkp smbr bbni bbtn bbca pgas indy wege adhi untr akra akumulasi dagang esok hari,20,INDY,Indika Energy Tbk.,1
2620,933,lanjar rekomendasi lsip inkp smbr bbni bbtn bbca pgas indy wege adhi untr akra akumulasi dagang esok hari,20,INKP,Indah Kiat Pulp & Paper,1
2621,933,lanjar rekomendasi lsip inkp smbr bbni bbtn bbca pgas indy wege adhi untr akra akumulasi dagang esok hari,20,PGAS,Perusahaan Gas Negara (Persero) Tbk. [S],1
2622,933,lanjar rekomendasi lsip inkp smbr bbni bbtn bbca pgas indy wege adhi untr akra akumulasi dagang esok hari,20,UNTR,United Tractors Tbk. [S]	,1
2623,942,meski ubah bobot indeks lq mulai laku  hari saham sampoerna  hmsp tetap laju zona hijau,4,HMSP,HM Sampoerna Tbk.,1
2624,942,arti tiga hari turut saham hmsp hasil tanjak,7,HMSP,HM Sampoerna Tbk.,1
2625,942,saham hmsp sempat sentuh level rendah,8,HMSP,HM Sampoerna Tbk.,0
2626,942,baca juga laba gudang garam ggrm kepul tebal semester  volume transaksi saham hmsp cukup ramai capai  juta  saham nila  miliar,13,GGRM,Gudang Garam Tbk.,1
2628,942,alhasil bobot saham hmsp lq turun jadi ,19,HMSP,HM Sampoerna Tbk.,0
2629,944,baca juga ihsg kuat  akhir dagang rabu  sedang tiga saham keluar daftar indeks likuid adhi karya  adhi elnusa  elsa waskita beton precast  wsbp,11,ADHI,Adhi Karya (Persero) Tbk. [S],0
2630,944,baca juga ihsg kuat  akhir dagang rabu  sedang tiga saham keluar daftar indeks likuid adhi karya  adhi elnusa  elsa waskita beton precast  wsbp,11,ELSA,Elnusa Tbk. [S],0
2631,944,baca juga ihsg kuat  akhir dagang rabu  sedang tiga saham keluar daftar indeks likuid adhi karya  adhi elnusa  elsa waskita beton precast  wsbp,11,WSBP,Waskita Beton Precast Tbk.,0
2632,947,rabu  saham bbca bank central asia tutup merah,4,BBCA,Bank Central Asia Tbk.,0
2633,947,banding tutup selasa  arti harga saham bbca turun ,7,BBCA,Bank Central Asia Tbk.,0
2634,947,sejak pagi saham bbca buka bawah harga tutup hari belum tepat harga,9,BBCA,Bank Central Asia Tbk.,0
2635,947, saham bbca tutup turun  hari,13,BBCA,Bank Central Asia Tbk.,0
2639,949,rabu  saham bbri tutup turun,4,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2641,949,banding harga tutup selasa  arti harga saham bbri turun ,7,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2643,949, saham bbri tutup turun hari,13,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2647,950,rabu  saham bbni bank negara indonesia naik,4,BBNI,Bank Negara Indonesia (Persero) Tbk.,1
2649,950,banding tutup selasa  harga saham bbni naik ,7,BBNI,Bank Negara Indonesia (Persero) Tbk.,1
2650,950,sejak awal dagang saham bbni buka atas harga tutup hari belum tepat,9,BBNI,Bank Negara Indonesia (Persero) Tbk.,1
2651,950, saham bbni tutup naik  hari,13,BBNI,Bank Negara Indonesia (Persero) Tbk.,1
2654,951,rabu  saham bmri tutup hijau,4,BMRI,Bank Mandiri (Persero) Tbk.,1
2655,951,ketika tiba waktu tutup bursa saham bmri ada persis harga,5,BMRI,Bank Mandiri (Persero) Tbk.,1
2656,951,banding harga tutup selasa  arti harga saham bmri naik ,7,BMRI,Bank Mandiri (Persero) Tbk.,1
2657,951,pada awal dagang saham bmri buka bawah harga tutup hari belum tepat harga,9,BMRI,Bank Mandiri (Persero) Tbk.,0
2658,951, saham bmri tutup naik hari,13,BMRI,Bank Mandiri (Persero) Tbk.,1
2660,951,baca juga total outstanding kredit tiga bank usaha bumn capai  triliun dengan earning  share    saham price earning ratio  saham bmri  kali,18,BMRI,Bank Mandiri (Persero) Tbk.,1
2663,952,saham beli bersih besar asing bank central asia  bbca  miliar unilever indonesia  unvr  miliar telekomunikasi indonesia  tlkm  miliar,20,BBCA,Bank Central Asia Tbk.,1
2664,952,saham beli bersih besar asing bank central asia  bbca  miliar unilever indonesia  unvr  miliar telekomunikasi indonesia  tlkm  miliar,20,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],1
2665,952,saham beli bersih besar asing bank central asia  bbca  miliar unilever indonesia  unvr  miliar telekomunikasi indonesia  tlkm  miliar,20,UNVR,Unilever Indonesia Tbk. [S],1
2666,952,saham jual bersih besar asing bank negara indonesia  bbni  miliar kalbe farma  klbf  miliar bank rakyat indonesia  bbri  miliar,21,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
2667,952,saham jual bersih besar asing bank negara indonesia  bbni  miliar kalbe farma  klbf  miliar bank rakyat indonesia  bbri  miliar,21,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2668,952,saham jual bersih besar asing bank negara indonesia  bbni  miliar kalbe farma  klbf  miliar bank rakyat indonesia  bbri  miliar,21,KLBF,Kalbe Farma Tbk. [S],0
2670,959,baca juga sudah hitung valuasi vale indonesia inco siap laku divestasi bentuk efisiensi bayu laku hampir semua divisi,24,INCO,Vale Indonesia Tbk. [S],1
2671,959,meski biaya kompos sama kompos kualitas tinggi sebut inco lebih hemat  kimia,30,INCO,Vale Indonesia Tbk. [S],1
2672,960,surya citra media  scma catat turun laba bersih besar   miliar semester pertama ,4,SCMA,Surya Citra Media Tbk.],0
2673,960,pada periode sama tahun lalu scma raup laba  miliar,5,SCMA,Surya Citra Media Tbk.],1
2674,960,dasar lapor uang scma rilis rabu  kemarin salah satu sebab turun laba beban usaha naik   miliar banding periode sama tahun belum besar  miliar,6,SCMA,Surya Citra Media Tbk.],0
2676,960,dapat scma jadi  triliun naik  paruh pertama  capai  triliun,8,SCMA,Surya Citra Media Tbk.],1
2679,960,lansir data  harga scma kamis  turun  tara poin level,13,SCMA,Surya Citra Media Tbk.],0
2680,960,harga saham scma turun  year date,15,SCMA,Surya Citra Media Tbk.],0
2683,963, rejeki isman  sril matahari department store lppf adaro energy  adro ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,12,ADRO,Adaro Energy Tbk [S],1
2684,963, rejeki isman  sril matahari department store lppf adaro energy  adro ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,12,LPPF,Matahari Department Store Tbk. [S],1
2685,963, rejeki isman  sril matahari department store lppf adaro energy  adro ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,12,SRIL,Sri Rejeki Isman Tbk.,1
2701,963,baca juga proyeksi ihsg respons data baru ekonomi domestik balik saham justru naik harga indo tambangraya megah  itmg media nusantara citra  mncn,15,ITMG,Indo Tambangraya Megah Tbk,1
2702,963,baca juga proyeksi ihsg respons data baru ekonomi domestik balik saham justru naik harga indo tambangraya megah  itmg media nusantara citra  mncn,15,MNCN,Media Nusantara Citra Tbk. [S],1
2703,973, rejeki isman  sril matahari department store lppf adaro energy  adro ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,12,ADRO,Adaro Energy Tbk [S],1
2704,973, rejeki isman  sril matahari department store lppf adaro energy  adro ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,12,LPPF,Matahari Department Store Tbk. [S],1
2705,973, rejeki isman  sril matahari department store lppf adaro energy  adro ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,12,SRIL,Sri Rejeki Isman Tbk.,1
2719,973,baca juga proyeksi ihsg cenderung kuat balik empat saham turun mampu naik harga sril ptba indo tambangraya megah  itmg elnusa  elsa,16,ELSA,Elnusa Tbk. [S],1
2720,973,baca juga proyeksi ihsg cenderung kuat balik empat saham turun mampu naik harga sril ptba indo tambangraya megah  itmg elnusa  elsa,16,ITMG,Indo Tambangraya Megah Tbk,1
2721,973,baca juga proyeksi ihsg cenderung kuat balik empat saham turun mampu naik harga sril ptba indo tambangraya megah  itmg elnusa  elsa,16,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],1
2722,973,baca juga proyeksi ihsg cenderung kuat balik empat saham turun mampu naik harga sril ptba indo tambangraya megah  itmg elnusa  elsa,16,SRIL,Sri Rejeki Isman Tbk.,1
2726,986,meski ubah bobot indeks lq mulai laku kemarin  saham sampoerna  hmsp tetap laju zona hijau,4,HMSP,HM Sampoerna Tbk.,1
2727,986,arti tiga hari turut saham hmsp hasil tanjak,7,HMSP,HM Sampoerna Tbk.,1
2728,986,baca juga laba gudang garam ggrm kepul tebal semester  volume transaksi saham hmsp cukup ramai capai  juta saham nila  miliar,13,GGRM,Gudang Garam Tbk.,1
2729,986,baca juga laba gudang garam ggrm kepul tebal semester  volume transaksi saham hmsp cukup ramai capai  juta saham nila  miliar,13,HMSP,HM Sampoerna Tbk.,1
2730,988,rabu  saham bank tabung negara persero bbtn tutup naik,4,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,1
2732,988,banding tutup rabu  arti harga saham bbtn naik ,7,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,1
2734,988, saham bbtn tutup naik hari,12,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,1
2738,1000,wijaya karya  wika saham wika peluang rebound support ma akumulasi volume dagang uji resist triangle sideways channel,13,WIKA,Wijaya Karya (Persero) Tbk. [S],1
2739,1001,mulai tingkat infrastruktur jaring hingga sedia layan data tarif relatif murah group head corporate communication axiata  excl  wahyuningsih kata raih langgan baru atau tahan langgan axiata upaya beri alam lebih baik segala layan,5,EXCL,XL Axiata Tbk.,1
2740,1001,baca juga buku laba bersih  miliar axiata excl balik rugi jadi untung untuk capai sebut axiata siap beberapa misi,6,EXCL,XL Axiata Tbk.,1
2741,1001,bagai informasi   jaring excl cakup lebih populasi masyarakat indonesia,11,EXCL,XL Axiata Tbk.,1
2742,1001,sementara tahun excl target jangkau populasi masyarakat,12,EXCL,XL Axiata Tbk.,1
2743,1002,semen indonesia  smgr tunjuk kerja prima paruh pertama ,4,SMGR,Semen Indonesia (Persero) Tbk. [S],1
2744,1002,usaha kode saham smgr catat laba bersih besar  miliar,5,SMGR,Semen Indonesia (Persero) Tbk. [S],1
2745,1002,laba bersih smgr merosot tengah naik dapat,7,SMGR,Semen Indonesia (Persero) Tbk. [S],0
2746,1002,pada semester pertama  smgr catat dapat  triliun naik  periode belum besar  triliun,8,SMGR,Semen Indonesia (Persero) Tbk. [S],1
2747,1002,baca juga  jurus semen indonesia smgr genjot kerja  jurus semen indonesia smgr genjot kerja beban pokok dapat smgr pantau naik  jadi  triliun,9,SMGR,Semen Indonesia (Persero) Tbk. [S],1
2749,1002,alhasil smgr kantong laba kotor besar  triliun paruh pertama  tingkat  tahun,11,SMGR,Semen Indonesia (Persero) Tbk. [S],1
2750,1002,laba smgr tekan akibat lonjak beban uang capai  triliun,12,SMGR,Semen Indonesia (Persero) Tbk. [S],0
2752,1003,jumlah utang adhi karya  adhi semester - tingkat  sejak awal tahun  jadi besar  triliun,4,ADHI,Adhi Karya (Persero) Tbk. [S],0
2753,1003,kutip lapor uang adhi emiten konstruksi sebut terbit obligasi lanjut tahap tahun  seri,6,ADHI,Adhi Karya (Persero) Tbk. [S],0
2754,1003,sehingga total adhi anggota indeks kompas terbit obligasi nila  triliun,9,ADHI,Adhi Karya (Persero) Tbk. [S],0
2755,1003,baca juga dapat adhi karya adhi semester  turun laba tumbuh tipis dapat adhi karya adhi semester  turun laba tumbuh tipis obligasi sebut buat dasar janji perwaliamanatan obligasi lanjut adhi karya tahap tahun  nomor  tanggal   hadap notaris ashoya ratam,10,ADHI,Adhi Karya (Persero) Tbk. [S],0
2757,1003,baca juga bakal depak indeks lq begini gerak saham adhi elsa wsbp sesi rencana guna dana oleh tawar umum obligasi rang biaya emisi guna sepenuh adhi modal kerja proyek  proyek infrastruktur lain,16,ADHI,Adhi Karya (Persero) Tbk. [S],0
2758,1003,baca juga bakal depak indeks lq begini gerak saham adhi elsa wsbp sesi rencana guna dana oleh tawar umum obligasi rang biaya emisi guna sepenuh adhi modal kerja proyek  proyek infrastruktur lain,16,ELSA,Elnusa Tbk. [S],0
2759,1003,baca juga bakal depak indeks lq begini gerak saham adhi elsa wsbp sesi rencana guna dana oleh tawar umum obligasi rang biaya emisi guna sepenuh adhi modal kerja proyek  proyek infrastruktur lain,16,WSBP,Waskita Beton Precast Tbk.,0
2760,1003, juni  adhi nyata usaha penuh seluruh rasio uang sebut,22,ADHI,Adhi Karya (Persero) Tbk. [S],1
2761,1003,adhi catat utang jangka panjang besar  triliun angka sebut naik  sejak awal tahun,24,ADHI,Adhi Karya (Persero) Tbk. [S],0
2762,1006, semester - adhi karya  adhi catat milik utang jangka pendek total  triliun satu tahun depan,4,ADHI,Adhi Karya (Persero) Tbk. [S],0
2763,1006,utang obligasi jatuh tempo sebut asal terbit obligasi lanjut adhi tahap  seri bunga tetap  jangka waktu tahun obligasi lanjut adhi tahap  seri suku bunga tetap besar  jangka waktu tahun,6,ADHI,Adhi Karya (Persero) Tbk. [S],0
2764,1006,baca juga terbit obligasi  triliun utang adhi karya adhi naik  semester dua seri sebut jatuh tempo satu tahun depan,7,ADHI,Adhi Karya (Persero) Tbk. [S],0
2765,1006,utang bank jangka pendek adhi diri utang bank pihak relas nila  triliun bank pihak tiga total  triliun,9,ADHI,Adhi Karya (Persero) Tbk. [S],0
2766,1006, utang anak usaha adhi total  miliar,10,ADHI,Adhi Karya (Persero) Tbk. [S],0
2767,1006,baca juga anak usaha adhi karya mulai bangun proyek  city bekas utang bank jangka pendek pihak relas bank tabung negara  bbtn  miliar bank rakyat indonesia  bbri  miliar bank mandiri  bmri  miliar bank negara indonesia  bbni  miliar,11,ADHI,Adhi Karya (Persero) Tbk. [S],1
2772,1006,baca juga raih kontrak baru adhi karya adhi target semester - sekadar info semester - utang obligasi jangka pendek adhi karya  adhi naik  sejak awal tahun,13,ADHI,Adhi Karya (Persero) Tbk. [S],1
2773,1006,naik sebut buat utang jangka pendek adhi naik  jadi  triliun,14,ADHI,Adhi Karya (Persero) Tbk. [S],0
2774,1011,wijaya karya  wika terbit obligasi sisa tahun,4,WIKA,Wijaya Karya (Persero) Tbk. [S],1
2775,1011,meski  rencana terbit obligasi sekretaris usaha wika mahendra vijaya optimistis tahun wika buku arus  positif,6,WIKA,Wijaya Karya (Persero) Tbk. [S],1
2776,1011,baca juga grup wika tahan laba meski dapat seret salah satu proyek  balikpapan-samarinda,10,WIKA,Wijaya Karya (Persero) Tbk. [S],1
2777,1011,selain ujar mahendra gearing ratio wika besar  kali,15,WIKA,Wijaya Karya (Persero) Tbk. [S],1
2778,1011,baca juga dapat turun laba wijaya karya wika malah lonjak adapun  semester - wika terima  bersih besar  triliun,18,WIKA,Wijaya Karya (Persero) Tbk. [S],1
2779,1011,namun keluar wika lebih besar  triliun,19,WIKA,Wijaya Karya (Persero) Tbk. [S],0
2780,1011,jadi arus  wika aktivitas operasi negatif  triliun,20,WIKA,Wijaya Karya (Persero) Tbk. [S],0
2781,1011,kendati wika terima arus   triliun aktivitas dana,21,WIKA,Wijaya Karya (Persero) Tbk. [S],1
2782,1012, corporindo  akra bagi dividen interim pegang saham besar  saham,4,AKRA,AKR Corporindo Tbk. [S],1
2783,1012,besar dividend yield akra ,7,AKRA,AKR Corporindo Tbk. [S],1
2784,1012,baca juga  corporindo akra bagi dividen  saham simak jadwal lengkap meski akra nampaknya tunjuk kerja kurang prima semester ,8,AKRA,AKR Corporindo Tbk. [S],1
2785,1012,panjang paruh pertama tahun laba bersih akra merosot jadi  miliar,9,AKRA,AKR Corporindo Tbk. [S],0
2786,1012,turun laba akra akibat turun dapat besar  jadi  triliun paruh pertama ,11,AKRA,AKR Corporindo Tbk. [S],0
2788,1012,baca juga kerja semester  kurang muas saham  corporindo akra merosot analis jasa utama capital chris apriliony kata turun laba bersih akra sebab jual aset laku tahun lalu,13,AKRA,AKR Corporindo Tbk. [S],0
2789,1012,chris tambah kerjasama akra british petroleum indonesia jual avtur bahan bakar pesawat harus dongkrak dapat akra tahun depan,17,AKRA,AKR Corporindo Tbk. [S],1
2790,1012,sehingga chris nilai saham akra tarik depan,18,AKRA,AKR Corporindo Tbk. [S],1
2791,1012,chris nilai harga saham akra golong cukup murah,19,AKRA,AKR Corporindo Tbk. [S],0
2792,1012, saran investor beli saham akra,20,AKRA,AKR Corporindo Tbk. [S],1
2793,1012,akra koreksi cukup laku beli lanjut,21,AKRA,AKR Corporindo Tbk. [S],1
2794,1012,jumat  harga saham akra tutup kuat  level,22,AKRA,AKR Corporindo Tbk. [S],1
2795,1012,harga saham akra turun  sejak awal tahun,24,AKRA,AKR Corporindo Tbk. [S],0
2796,1012,chris saran  saham akra kisar,25,AKRA,AKR Corporindo Tbk. [S],1
2797,1013,saham jual bersih besar asing bank negara indonesia  bbni  miliar bank central asia  bbca  miliar semen indonesia  smgr  miliar,19,BBCA,Bank Central Asia Tbk.,0
2798,1013,saham jual bersih besar asing bank negara indonesia  bbni  miliar bank central asia  bbca  miliar semen indonesia  smgr  miliar,19,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
2799,1013,saham jual bersih besar asing bank negara indonesia  bbni  miliar bank central asia  bbca  miliar semen indonesia  smgr  miliar,19,SMGR,Semen Indonesia (Persero) Tbk. [S],0
2800,1013,saham beli bersih besar asing telekomunikasi indonesia  tlkm  miliar bank mandiri  bmri  miliar bank rakyat indonesia  bbri  miliar,20,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
2801,1013,saham beli bersih besar asing telekomunikasi indonesia  tlkm  miliar bank mandiri  bmri  miliar bank rakyat indonesia  bbri  miliar,20,BMRI,Bank Mandiri (Persero) Tbk.,1
2802,1013,saham beli bersih besar asing telekomunikasi indonesia  tlkm  miliar bank mandiri  bmri  miliar bank rakyat indonesia  bbri  miliar,20,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],1
2803,1019,pada sektor telekomunikasi emiten telekomunikasi indonesia  tlkm jadi besar dukung sektor wakil  kuat   kemudian susul axiata  excl kontribusi  kuat  ,12,EXCL,XL Axiata Tbk.,1
2804,1019,pada sektor telekomunikasi emiten telekomunikasi indonesia  tlkm jadi besar dukung sektor wakil  kuat   kemudian susul axiata  excl kontribusi  kuat  ,12,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],1
2805,1019,jasa marga  jsmr tentu punya kontribusi sektor besar  kuat  ,15,JSMR,Jasa Marga (Persero) Tbk. [S],1
2807,1019,baca juga laba bersih telkom tingkat  jadi  triliun sukarno spesifik cermat saham jsmr tbig turut golong murah bawah rata industri kalau lihat ebitda,22,JSMR,Jasa Marga (Persero) Tbk. [S],0
2808,1019,sedang  golong murah jsmr,23,JSMR,Jasa Marga (Persero) Tbk. [S],0
2809,1019,sedang emiten tlkm ada atas rata lihat ,24,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],1
2810,1019,namun segi ebitda tlkm golong murah,25,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],0
2811,1022,gudang garam  ggrm buku naik dapat laba bersih paling besar,5,GGRM,Gudang Garam Tbk.,1
2812,1022,dapat ggrm tumbuh  tahun  triliun jadi  triliun,6,GGRM,Gudang Garam Tbk.,1
2813,1022,sementara laba bersih ggrm tumbuh lebih tinggi year year  jadi  triliun,7,GGRM,Gudang Garam Tbk.,1
2814,1022,pada periode sama tahun belum laba bersih ggrm besar  triliun,8,GGRM,Gudang Garam Tbk.,1
2815,1022,meski tumbuh paling besar nilai laba bersih ggrm unggul laba bersih hanjaya mandala sampoerna  hmsp,9,GGRM,Gudang Garam Tbk.,0
2816,1022,meski tumbuh paling besar nilai laba bersih ggrm unggul laba bersih hanjaya mandala sampoerna  hmsp,9,HMSP,HM Sampoerna Tbk.,1
2817,1022, semester - hmsp catat tumbuh laba bersih tahun jadi  triliun belum  triliun,10,HMSP,HM Sampoerna Tbk.,1
2818,1022,baca juga hari pertama lq freefloat saham hmsp tetap hijau produsen rokok lucky strike dunhill bentol international investama  rmba hasil kurang rugi bersih banyak  jadi  miliar,11,HMSP,HM Sampoerna Tbk.,1
2819,1022,jika dirinci lebih lanjut jual  hmsp turun   triliun jadi  triliun,23,HMSP,HM Sampoerna Tbk.,0
2820,1022,balik  ggrm naik  jadi  triliun,24,GGRM,Gudang Garam Tbk.,1
2821,1022,turut yosua sebab harga  hmsp cukup mahal banding  ggrm,25,GGRM,Gudang Garam Tbk.,1
2822,1022,turut yosua sebab harga  hmsp cukup mahal banding  ggrm,25,HMSP,HM Sampoerna Tbk.,0
2823,1022,baca juga incar bisnis luar rokok gudang garam ggrm diri usaha kontraktor jalan maka cukup wajar konsumen utama concern harga lebih pilih brand harga murah kata,26,GGRM,Gudang Garam Tbk.,1
2824,1022,samping hmsp memang kembang segmen  utama milik kandung  tinggi konsumsi terus tumbuh lima tahun akhir,27,HMSP,HM Sampoerna Tbk.,1
2825,1022,untuk rekomendasi investor  saham hmsp target harga tahun,32,HMSP,HM Sampoerna Tbk.,1
2826,1022,pratama rekomendasi  saham ggrm target harga akhir tahun ,38,GGRM,Gudang Garam Tbk.,1
2827,1024,waskita karya persero  wskt anggota indeks kompas pasuk semester  siap jumlah strategi kerja persero makin bagus,4,WSKT,Waskita Karya (Persero) Tbk. [S],1
2828,1024,baca juga semester  waskita karya wskt terima arus  masuk  triliun kami ikut perintah floating rate plus spread tetap gantung situasi capital market ujar haris terang senin ,8,WSKT,Waskita Karya (Persero) Tbk. [S],1
2829,1024,baca juga langkah waskita wskt bangun pltsa mampu kuat tahan energi oleh kontrak baru sebut topang oleh jumlah proyek besar bandara juanda jawa timur rp miliar masjid istiqlal  jakarta rp miliar bandara hasanudin sulawesi selatan rp miliar jalan  becakayu,15,WSKT,Waskita Karya (Persero) Tbk. [S],1
2833,1025,kontribusi dapat bisnis emas untr mampu imbang turun dapat bisnis inti usaha jual alat berat,16,UNTR,United Tractors Tbk. [S]	,1
2834,1025,catat dapat bersih untr capai  triliun paruh pertama tahun  besar  triliun,17,UNTR,United Tractors Tbk. [S]	,1
2835,1025,baca juga para emiten batubara dulang untung produksi batubara kokas sekadar informasi untr milik beberapa unit bisnis,18,UNTR,United Tractors Tbk. [S]	,1
2836,1025,investor relations untr  setiyawan kata kontribusi unit usaha usaha lebih besar salah satu industri batubara thermal,22,UNTR,United Tractors Tbk. [S]	,1
2837,1025,namun turun industri tambang batubara jadi tantang berat hadap untr,23,UNTR,United Tractors Tbk. [S]	,0
2838,1028,ambil contoh bank central asia  bbca catat bottom line alias laba tumbuh  bila banding periode sama tahun belum  jadi  triliun,6,BBCA,Bank Central Asia Tbk.,1
2839,1028,baca juga tiga bank besar cetak untung gede laba bersih  naik paling kencang sedang emiten gerak sektor tambang indika energy  indy lihat laba usaha sebut turun  jadi  juta padahal belum  juta,8,INDY,Indika Energy Tbk.,0
2840,1030,baca juga semester  vale indonesia inco catat rugi hingga  juta jika gabung pipeline,18,INCO,Vale Indonesia Tbk. [S],0
2841,1030,baca juga waskita wskt terbit global bond triliun dari,22,WSKT,Waskita Karya (Persero) Tbk. [S],1
2842,1032, semester - alam sutera realty  asri buku turun dapat cukup hingga ,4,ASRI,Alam Sutera Reality Tbk. [S],0
2843,1032,kendati sekretaris usaha asri tony rudianto maklum turun sebut,6,ASRI,Alam Sutera Reality Tbk. [S],0
2844,1032,baca juga laba alam sutera realty asri merosot  dasar lapor uang rilis asri turun dapat jadi turun nilai jual tanah apartemen gedung kantor,12,ASRI,Alam Sutera Reality Tbk. [S],0
2845,1032,padahal semester - tahun lalu cetak nilai  triliun jadi sumber terima besar asri,15,ASRI,Alam Sutera Reality Tbk. [S],1
2846,1032,baca juga alam sutera asri target marketing sales triliun asri pacu giat marketing semester,17,ASRI,Alam Sutera Reality Tbk. [S],1
2847,1032,turut tony asri luncur produk baru,18,ASRI,Alam Sutera Reality Tbk. [S],1
2848,1032,adapun marketing sales oleh asri semester satu besar  triliun,21,ASRI,Alam Sutera Reality Tbk. [S],1
2849,1033,rencana ekspansi usaha produsen nikel vale indonesia  inco luar area tambang sorowako luwu timur sulawesi selatan jalan,4,INCO,Vale Indonesia Tbk. [S],0
2851,1033,arti  miliar dana pegang  saham inco sumitomo metal mining ,14,INCO,Vale Indonesia Tbk. [S],1
2852,1033,baca juga vale indonesia inco tambah fasilitas olah limbah teknologi klaim sangat cocok karakter nikel pomalaa,18,INCO,Vale Indonesia Tbk. [S],1
2853,1033,hingga semester tahun inco jual produksi masing-masing banyak,28,INCO,Vale Indonesia Tbk. [S],1
2854,1033,baca juga inco gali peluang laba efisiensi sementara ekspansi blok bahadopi usaha butuh dana lebih sedikit  miliar hingga  miliar,34,INCO,Vale Indonesia Tbk. [S],1
2855,1033,ebitda inco semester tahun turun  tahun jadi  juta,37,INCO,Vale Indonesia Tbk. [S],0
2856,1034,adapun saham pilih bank buku besar hingga buku tengah bbni bbri bbca bbtn pnbn bdmn hingga btps,14,BBCA,Bank Central Asia Tbk.,1
2857,1034,adapun saham pilih bank buku besar hingga buku tengah bbni bbri bbca bbtn pnbn bdmn hingga btps,14,BBNI,Bank Negara Indonesia (Persero) Tbk.,1
2858,1034,adapun saham pilih bank buku besar hingga buku tengah bbni bbri bbca bbtn pnbn bdmn hingga btps,14,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
2859,1034,adapun saham pilih bank buku besar hingga buku tengah bbni bbri bbca bbtn pnbn bdmn hingga btps,14,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,1
2860,1038,proyek batubara satu cakrawala langit sejahtera beri hasil besar  juta,13,AKRA,AKR Corporindo Tbk. [S],1
2861,1039,darma henwa  dewa catat naik aset utama terima pinjam bank rakyat indonesia  bbri anggota indeks kompas,4,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
2862,1040, awal dagang selasa  lima saham jual bersih besar asing bank central asia  bbca  miliar bank rakyat indonesia  bbri  miliar astra international  asi  miliar bank mandiri  bmri  miliar bank negara indonesia  bbni  miliar,12,ASII,Astra International Tbk. [S],0
2863,1040, awal dagang selasa  lima saham jual bersih besar asing bank central asia  bbca  miliar bank rakyat indonesia  bbri  miliar astra international  asi  miliar bank mandiri  bmri  miliar bank negara indonesia  bbni  miliar,12,BBCA,Bank Central Asia Tbk.,0
2864,1040, awal dagang selasa  lima saham jual bersih besar asing bank central asia  bbca  miliar bank rakyat indonesia  bbri  miliar astra international  asi  miliar bank mandiri  bmri  miliar bank negara indonesia  bbni  miliar,12,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
