ID,Doc ID,Sentence,Sen_ID,Emiten Code,Emiten Name,Label
1485,523,pekan lalu jadi error sistem saham bmri memang sedang tekan jual,25,BMRI,Bank Mandiri (Persero) Tbk.,0
2785,1012,panjang paruh pertama tahun laba bersih akra merosot jadi  miliar,9,AKRA,AKR Corporindo Tbk. [S],0
3889,1450,baca juga wijaya karya  wika rencana lepas juta saham treasuri tahun turut wika peran kontraktor utama bangun tiga proyek sebut,16,WIKA,Wijaya Karya (Persero) Tbk. [S],0
2795,1012,harga saham akra turun  sejak awal tahun,24,AKRA,AKR Corporindo Tbk. [S],0
70,13,kurniawan nyata kuartal  inkp tuju tunda bangun pabrik,12,INKP,Indah Kiat Pulp & Paper,0
3144,1151,saham  losers lq indo tambangraya megah  itmg turun ,11,ITMG,Indo Tambangraya Megah Tbk,0
3178,1169, astra international  asi turun ,17,ASII,Astra International Tbk. [S],0
1998,690,jelang tutup dagang harga saham medc sempat naik posisi   saham tutup posisi   saham,11,MEDC,Medco Energi Internasional Tbk,0
2840,1030,baca juga semester  vale indonesia inco catat rugi hingga  juta jika gabung pipeline,18,INCO,Vale Indonesia Tbk. [S],0
3710,1372, investor asing catat jual bersih alias  sell saham bbri nila  miliar dalam pek akhir jual bersih investor asing atas saham bbri besar  miliar,7,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
4009,1483,sekadar informasi beberapa waktu lalu smgr dapat dana pinjam tujuh bank,6,SMGR,Semen Indonesia (Persero) Tbk. [S],0
2166,757,cara teknikal posisi aneka tambang  antm potensi koreksi arah -  lanjut konfirmasi peluang kuat jelas kontan,12,ANTM,Aneka Tambang Tbk. [S],0
4140,1525,akan ggrm catat turun margin laba bruto  jadi ,20,GGRM,Gudang Garam Tbk.,0
3788,1399,saham jual bersih besar asing bank central asia  bbca  miliar bank rakyat indonesia  bbri  miliar telekomunikasi indonesia  tlkm miliar,14,BBCA,Bank Central Asia Tbk.,0
2797,1013,saham jual bersih besar asing bank negara indonesia  bbni  miliar bank central asia  bbca  miliar semen indonesia  smgr  miliar,19,BBCA,Bank Central Asia Tbk.,0
3180,1174,saham jual bersih besar asing bank central asia  bbca  miliar astra international  asi  miliar dire simas plaza indonesia xspi  miliar saham beli bersih besar asing telekomunikasi indonesia  tlkm  miliar bank rakyat indonesia  bbri  miliar metropolitan kentjana  mkpi  miliar,17,BBCA,Bank Central Asia Tbk.,0
3623,1346,wika milik rencana detil guna dana hasil jual saham treasurinya,16,WIKA,Wijaya Karya (Persero) Tbk. [S],0
1148,399, bank mandiri persero  bmri anggota indeks kompas turun ,15,BMRI,Bank Mandiri (Persero) Tbk.,0
3135,1150,kamis  saham medc medco energi internasional  tutup merah,4,MEDC,Medco Energi Internasional Tbk,0
2525,896,saham jual bersih besar asing bank rakyat indonesia  bbri  miliar astra international  asi  miliar kalbe farma  klbf miliar,23,KLBF,Kalbe Farma Tbk. [S],0
2334,808,baca juga tiga saham turun rekam bmri bbri bbni bbtn bbca  balik saham justru naik harga adro indo tambangraya megah  itmg,16,BBCA,Bank Central Asia Tbk.,0
3845,1423,baca juga raiz invest luncur aplikasi investasi mikro bas online gaet milenial kemudian robertus turun harga saham emiten media utama scma sebab turun laba akibat naik beban,17,SCMA,Surya Citra Media Tbk.],0
3932,1459,ibarat tahun musim paceklik jual alat berat untr,11,UNTR,United Tractors Tbk. [S]	,0
4456,1670,hari selasa  saham adro memang turun  level,7,ADRO,Adaro Energy Tbk [S],0
592,175,kondisi sebut cenderung buat cashflow usaha konstruksi wskt merah,17,WSKT,Waskita Karya (Persero) Tbk. [S],0
2995,1093,turun sekaligus bawa itmg sentuh harga rendah tahun akhir,14,ITMG,Indo Tambangraya Megah Tbk,0
2889,1055,senin  harga saham cpin longsor  level,8,CPIN,Charoen Pokphand Indonesia Tbk. [S],0
258,59,serap belanja modal alias capital expenditure capex wijaya karya  wika hingga tengah tahun triliun,4,WIKA,Wijaya Karya (Persero) Tbk. [S],0
1293,460,bank rakyat indonesia  bbri lihat pola downward  indikasi ada potensi koreksi wajar lanjut gera harga saham dukung indikator macd bentuk pola dead cross area positif indikator  gerak turun area overbought,15,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
478,111,saham nasib nahas adro elnusa  elsa bank tabung negara  bbtn medco energy medc,15,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,0
2293,798,baca juga aksi jual asing tinggi meski ihsg naik lebih kata analis samuel dasar data  beberapa usaha bbtn anggota indeks kompas bbni anggota indeks kompas tbig anggota indeks kompas jadi saham paling banyak jual asing,20,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,0
520,143, gainers lq diri  losers lq saham jual bersih besar asing bank mandiri  bmri  miliar semen indonesia  smgr miliar axiata  excl  miliar,17,BMRI,Bank Mandiri (Persero) Tbk.,0
3366,1254, saham bmri tutup turun hari,12,BMRI,Bank Mandiri (Persero) Tbk.,0
2016,692,baca juga performa saham sampoerna hmsp banding balik kerja uang,23,HMSP,HM Sampoerna Tbk.,0
702,234,saham jual bersih besar asing bukit asam  ptba  miliar adaro energy  adro  miliar gudang garam  ggrm  miliar,19,GGRM,Gudang Garam Tbk.,0
3280,1219,posisi lanjut isi ptba untr itmg mncn bbtn bbni inkp lawan ihsg hijau enam saham lq  rendah turun harga banding tutup belum,12,MNCN,Media Nusantara Citra Tbk. [S],0
1079,375,turun harga saham emiten bank besar bmri anggota indeks kompas bbca anggota indeks kompas bbni anggota indeks kompas andil gerus ihsg,6,BMRI,Bank Mandiri (Persero) Tbk.,0
3064,1128, pelak turun dapat indy imbas merosot laba bersih terima,8,INDY,Indika Energy Tbk.,0
2864,1040, awal dagang selasa  lima saham jual bersih besar asing bank central asia  bbca  miliar bank rakyat indonesia  bbri  miliar astra international  asi  miliar bank mandiri  bmri  miliar bank negara indonesia  bbni  miliar,12,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
1623,577,sedang jual bersih besar asing jadi saham bbni  miliar telekomunikasi indonesia  tlkm miliar lppf miliar,17,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
4248,1556,saham jual bersih besar asing semen indonesia  smgr  miliar telekomunikasi indonesia  tlkm miliar inkp  miliar,21,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],0
1930,676,sementara saham elsa akhir pekan zona merah turun hinga  level   saham,21,ELSA,Elnusa Tbk. [S],0
3278,1219,posisi lanjut isi ptba untr itmg mncn bbtn bbni inkp lawan ihsg hijau enam saham lq  rendah turun harga banding tutup belum,12,INKP,Indah Kiat Pulp & Paper,0
4204,1542,operator telekomunikasi axiata  excl rencana jual,4,EXCL,XL Axiata Tbk.,0
1880,660,saham jual bersih besar asing telekomunikasi indonesia  tlkm  miliar bank mandiri  bmri  miliar astra international  asi  miliar,21,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],0
2403,852,vale indonesia  inco anggota indeks kompas saham inco tampak bentuk pola ascending broadening wedge,8,INCO,Vale Indonesia Tbk. [S],0
4016,1483,dengan skema sindikasi smgr mesti bayar cicil utang tiap bulan sekali kira mulai januari ,12,SMGR,Semen Indonesia (Persero) Tbk. [S],0
3580,1329,saham  sell besar bank negara indonesia  bbni  miliar astra international  asi  miliar untr  miliar,16,ASII,Astra International Tbk. [S],0
339,78,namun kurang target harga ggrm bulan depan jadi,33,GGRM,Gudang Garam Tbk.,0
3197,1189,baca juga banyak kawasan industri baru  rejeki isman sril minat ekspansi panjang semester satu lalu jumlah throughput kargo aktivitas ekspor-impor lebih rendah  catat banyak ,11,SRIL,Sri Rejeki Isman Tbk.,0
4252,1562, gainers lq pagi  losers lq diri baca juga simak rekomendasi saham giaa brpt hmsp lpkr bbri simp hari investor asing catat jual bersih  miliar seluruh pasar,16,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
1232,444,investor asing dagang kemarin catat aksi jual bersih alias  sell saham bmri besar  miliar,24,BMRI,Bank Mandiri (Persero) Tbk.,0
1861,650,sedang tiga saham keluar daftar indeks likuid adhi karya  adhi elnusa  elsa waskita beton precast  wsbp,8,ADHI,Adhi Karya (Persero) Tbk. [S],0
2004,691,panjang paruh pertama tahun akra anggota indeks kompas buku laba bersih  miliar turun  banding periode sama tahun lalu besar  triliun,14,AKRA,AKR Corporindo Tbk. [S],0
589,175,emiten infrastruktur plat merah waskita karya  wskt anggota indeks kompas nyata  siap khusus laku usaha gabung holding bumn infrastruktur canang perintah,4,WSKT,Waskita Karya (Persero) Tbk. [S],0
2338,808,baca juga tiga saham turun rekam bmri bbri bbni bbtn bbca  balik saham justru naik harga adro indo tambangraya megah  itmg,16,BMRI,Bank Mandiri (Persero) Tbk.,0
1018,349,sementara pasar mobil lcgc asi kuasa,19,ASII,Astra International Tbk. [S],0
1833,641,hanya luar wilayah sebut utama benua amerika inkp cukup sulit saing,29,INKP,Indah Kiat Pulp & Paper,0
3377,1259,beda analis  sekuritas muhamad rudy setiawan kata proyek ptpp depan lihat tambah banyak,12,PTPP,PP (Persero) Tbk. [S],0
315,75,global witness endus sejak tahun  hingga tahun  adro bayar pajak  juta lebih rendah perintah indonesia,7,ADRO,Adaro Energy Tbk [S],0
701,234,saham jual bersih besar asing bukit asam  ptba  miliar adaro energy  adro  miliar gudang garam  ggrm  miliar,19,ADRO,Adaro Energy Tbk [S],0
3794,1404,saham jual bersih besar asing merdeka copper gold  mdka  miliar usaha  negara  pgas miliar bank rakyat indonesia  bbri  miliar,19,PGAS,Perusahaan Gas Negara (Persero) Tbk. [S],0
3266,1209,saham jual bersih besar asing bank rakyat indonesia  bbri  miliar bank central asia  bbca  miliar united tractors  untr  miliar,18,UNTR,United Tractors Tbk. [S]	,0
4360,1635,saham jual bersih besar asing bank rakyat indonesia  bbri  miliar semen indonesia  smgr  miliar tlkm  miliar,18,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
116,32,namun kalaupun bobot hmsp turun buat depak indeks,19,HMSP,HM Sampoerna Tbk.,0
1863,650,sedang tiga saham keluar daftar indeks likuid adhi karya  adhi elnusa  elsa waskita beton precast  wsbp,8,WSBP,Waskita Beton Precast Tbk.,0
917,314,saham jual bersih besar asing bank negara indonesia  bbni  miliar bank tabung negara  bbtn  miliar semen indonesia  smgr miliar,20,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
2541,903,begitu harga jual rata nikel inco periode sama turun  jadi,22,INCO,Vale Indonesia Tbk. [S],0
2463,867,baca juga ihsg kuat  akhir dagang rabu   lihat indeks sektor tambang utama tekan turun saham ptba itmg adro,22,ADRO,Adaro Energy Tbk [S],0
3537,1312,strategi sebut utama buat tingkat kerja usaha margin smgr flat,16,SMGR,Semen Indonesia (Persero) Tbk. [S],0
3884,1449,baca juga semester  united tractors untr jual,18,UNTR,United Tractors Tbk. [S]	,0
1543,556,angka turun  dapat jsmr paruh pertama  lalu besar  triliun,6,JSMR,Jasa Marga (Persero) Tbk. [S],0
3624,1346,sama anak usaha wika wijaya karya beton wton rencana jual saham treasurinya oktober ,17,WIKA,Wijaya Karya (Persero) Tbk. [S],0
2469,867,adapun saham milik peran ikut tekan indeks sektor tambang frederik adro ptba untr,31,ADRO,Adaro Energy Tbk [S],0
3316,1243,kamis  saham bbri bank rakyat indonesia persero  tutup turun,4,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
3090,1131,saat william rekomendasi investor beli  saham tpia anggap terlalu risiko,19,TPIA,Chandra Asri Petrochemical Tbk.,0
2238,783,baca juga pasar indonesia timur sepi semen indonesia smgr  jadi bangun pabrik papua lansir terang tulis rilis selasa  acset nyata terus upaya dapat proyek baru lebih selektif pilih proyek sesuai mampu kompetensi acset,7,SMGR,Semen Indonesia (Persero) Tbk. [S],0
1221,444,telah hari turut dampar zona merah dagang kemarin kamis  harga saham bmri lemah tutup posisi,5,BMRI,Bank Mandiri (Persero) Tbk.,0
4471,1674, indofood sukses makmur  indf turun ,14,INDF,Indofood Sukses Makmur Tbk. [S],0
3276,1219,posisi lanjut isi ptba untr itmg mncn bbtn bbni inkp lawan ihsg hijau enam saham lq  rendah turun harga banding tutup belum,12,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
3949,1463,saham beli bersih besar asing intikeramik alamasri industri  ikai  miliar sarana menara nusantara  towr  miliar bank  indonesia  pnbn  miliar,20,ASRI,Alam Sutera Reality Tbk. [S],0
3479,1300,saham jual bersih besar asing bank rakyat indonesia  bbri  miliar bank central asia  bbca  miliar united tractors  untr besar  miliar,21,UNTR,United Tractors Tbk. [S]	,0
1510,528,mas rekomendasi netral bbca sell intp level,39,INTP,Indocement Tunggal Prakasa Tbk. [S],0
2992,1093, arti harga saham itmg turun ,8,ITMG,Indo Tambangraya Megah Tbk,0
558,158,saham bbca kontribusi turun ihsg besar  poin,10,BBCA,Bank Central Asia Tbk.,0
3151,1157,saham jual bersih besar asing bank rakyat indonesia  bbri  miliar astra international  asi  miliar bank central asia  bbca  miliar,23,BBCA,Bank Central Asia Tbk.,0
3017,1108,baca juga bulan depan medco energi bayar utang  miliar uang mana,9,MEDC,Medco Energi Internasional Tbk,0
1370,476,dengan akuisisi holcim isnaputra nilai intp rebut pasar smgr saat sedang buat brand baru perlu waktu terima masyarakat,25,SMGR,Semen Indonesia (Persero) Tbk. [S],0
2224,766,baca juga kompak turun ringkas dagang bmri bbri bbni bbtn bbca ,78,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2274,791,bisnis kebun asi paruh waktu tahun sumbang laba bersih miliar,13,ASII,Astra International Tbk. [S],0
2988,1092,baca juga turun saham itmg indo tambangraya sentuh harga rendah tahun karena harga batubara lemah jadi sentimen negatif itmg rupa salah satu saham coal related jelas analis panin sekuritas william hartanto jumat ,9,ITMG,Indo Tambangraya Megah Tbk,0
2786,1012,turun laba akra akibat turun dapat besar  jadi  triliun paruh pertama ,11,AKRA,AKR Corporindo Tbk. [S],0
2275,791,baca juga meski laba turun analis nilai kerja astra international asi wajar asi garap bisnis kebun lalu astra agro lestari  aali anggota indeks kompas,15,ASII,Astra International Tbk. [S],0
3732,1377,bumi serpong damai  bsde anggota indeks kompas saham bsde ada area limited downside test support triangle sideways channel,11,BSDE,Bumi Serpong Damai Tbk. [S],0
3582,1329,saham  sell besar bank negara indonesia  bbni  miliar astra international  asi  miliar untr  miliar,16,UNTR,United Tractors Tbk. [S]	,0
2265,789,namun dirinci lebih jauh dapat untr lama asal jual alat berat justru turun jadi  triliun,7,UNTR,United Tractors Tbk. [S]	,0
2364,833,baca juga kompak turun ringkas dagang bmri bbri bbni bbtn bbca ,19,BBCA,Bank Central Asia Tbk.,0
3858,1443,baca juga investor asing  cepat jual saham bank   saham bank  bbca buka dagang tadi investor asing sempat buku jual bersih alias  sell saham bbri,14,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
775,250,saham jual bersih besar asing timah  tins  miliar sawit sumbermas sarana  ssms  miliar bank danamon  bdmn  miliar,18,SSMS,Sawit Sumbermas Sarana Tbk. [S],0
1862,650,sedang tiga saham keluar daftar indeks likuid adhi karya  adhi elnusa  elsa waskita beton precast  wsbp,8,ELSA,Elnusa Tbk. [S],0
118,32,saham hmsp meski turun banyak valuasinya tanggung mahal kalaupun turun turun wajar kata teguh,22,HMSP,HM Sampoerna Tbk.,0
628,190,urut lanjut saham cpin anggota indeks kompas hmsp anggota indeks kompas andil tekan ihsg harga turun masing-masing besar  ,9,CPIN,Charoen Pokphand Indonesia Tbk. [S],0
688,216,baca juga naik  delapan hari saham  express kjen kena suspensi balik saham malah turun harga sril media nusantara citra  mncn,16,MNCN,Media Nusantara Citra Tbk. [S],0
1163,416,saham  losers lq bank mandiri persero  bmri anggota indeks kompas turun ,13,BMRI,Bank Mandiri (Persero) Tbk.,0
1467,513,saham nasib nahas adro ptba united tractor  untr indo tambangraya megahtbk itmg waskita beton precast  wsbp adapun lima saham untung naik harga sril elnusa  elsa bank tabung negara  bbtn medco energy medc media nusantara citra  mncn,17,ADRO,Adaro Energy Tbk [S],0
3380,1260,saham jual bersih besar asing bank rakyat indonesia  bbri  miliar kalbe farma  klbf  miliar bank negara indonesia  bbni  miliar,15,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
2910,1066,alhasil laba bersih lppf turun  jadi  triliun,21,LPPF,Matahari Department Store Tbk. [S],0
575,161,saham nasib nahas sril adro ptba media nusantara citra  mncn united tractor  untr indo tambangraya megah  itmg bank tabung negara  bbtn medco energy medc,15,ADRO,Adaro Energy Tbk [S],0
2470,867,adapun saham milik peran ikut tekan indeks sektor tambang frederik adro ptba untr,31,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],0
1011,348,baca juga jual otomotif lesu saham astra international asi rekomendasi hold turun besar jadi jual mobil merek suzuki turun ,10,ASII,Astra International Tbk. [S],0
4469,1674,baca juga ihsg siap lanjut kuat enam hari turut saham  losers lq semen indonesia persero  smgr turun ,12,SMGR,Semen Indonesia (Persero) Tbk. [S],0
2764,1006,baca juga terbit obligasi  triliun utang adhi karya adhi naik  semester dua seri sebut jatuh tempo satu tahun depan,7,ADHI,Adhi Karya (Persero) Tbk. [S],0
2246,785,sayang tumbuh tipis  selamat laba asi,10,ASII,Astra International Tbk. [S],0
2983,1090,baca juga pek harga saham emiten ayam tutup merah cpin paling serta dinamika supply-demand lalu bijak culling henti lebih pasok ayam laku perintah ucap riset rabu ,19,CPIN,Charoen Pokphand Indonesia Tbk. [S],0
1821,641,apes inkp mampu tentu harga jual kertas lantar gerak fluktuatif,10,INKP,Indah Kiat Pulp & Paper,0
3557,1316, matahari department store lppf  rejeki isman  sril adaro energy  adro ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,10,LPPF,Matahari Department Store Tbk. [S],0
66,12,pada kuartal  inkp catat jual turun    juta kuartal  jadi  juta,10,INKP,Indah Kiat Pulp & Paper,0
1574,563,saham bbni saham bmri saham bbri saham bbca masuk saham sektor uang turut merah sama ihsg,7,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
3994,1481,baca juga serap mini belanja modal indo tambangraya megah itmg  capai target asal tahu kondisi pasar batubara tengah tekan,10,ITMG,Indo Tambangraya Megah Tbk,0
2807,1019,baca juga laba bersih telkom tingkat  jadi  triliun sukarno spesifik cermat saham jsmr tbig turut golong murah bawah rata industri kalau lihat ebitda,22,JSMR,Jasa Marga (Persero) Tbk. [S],0
2277,793,emiten ritel matahari department store  lppf anggota indeks kompas buku turun dapat bersih semester  besar  year year  belum  triliun juni  jadi  triliun,4,LPPF,Matahari Department Store Tbk. [S],0
1855,648,baca juga beda nasib ihsg saham paling buntung  saham home sril anggota indeks kompas pimpin daftar saham volume transaksi besar,10,SRIL,Sri Rejeki Isman Tbk.,0
1868,650,  saham elsa merosot  jadi  saham wsbp turun  jadi   saham,12,ELSA,Elnusa Tbk. [S],0
629,190,urut lanjut saham cpin anggota indeks kompas hmsp anggota indeks kompas andil tekan ihsg harga turun masing-masing besar  ,9,HMSP,HM Sampoerna Tbk.,0
2041,702, saham bmri akhir turun  saham,20,BMRI,Bank Mandiri (Persero) Tbk.,0
113,32,kepala riset samuel sekuritas suria dharma jelas jatuh saham hmsp sejak tiga bulan lalu akibat sesuai saham free float,10,HMSP,HM Sampoerna Tbk.,0
167,49,dasar data  selasa  harga saham excl turun level,6,EXCL,XL Axiata Tbk.,0
750,245,dengan komposisi milik saham publik kecil bijak lq terap rebalancing saham sesuai  saham free float untung unvr milik publik relatif kecil,18,UNVR,Unilever Indonesia Tbk. [S],0
4267,1577, losers lq hingga siang  gainers lq diri baca juga jual rugi saham wsbp hingga hampir  sisa  alas direktur waskita beton premium investor asing catat  sell  miliar seluruh pasar hingga siang,18,WSBP,Waskita Beton Precast Tbk.,0
779,254,saham jual bersih besar asing kalbe farma  klbf  miliar cpin  miliar indah kiat pulp  paper  inkp miliar,24,CPIN,Charoen Pokphand Indonesia Tbk. [S],0
1739,615,saham jual bersih besar asing bank sinarmas  bsim  miliar telekomunikasi indonesia  tlkm  miliar bank negara indonesia  bbni  miliar,20,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],0
3009,1099,bank negara indonesia  bbni turun,23,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
3139,1150,baca juga dari  losers kompas lima saham layak koleksi hanya sempat sentuh harga tinggi  harga rendah  saham medc tutup turun hari,8,MEDC,Medco Energi Internasional Tbk,0
2895,1059,sisi arus cashflow operasional lppf catat turun  panjang semester -,12,LPPF,Matahari Department Store Tbk. [S],0
1926,676,sejak awal dagang hari saham wsbp  hasil bangkit harga hari belum,13,WSBP,Waskita Beton Precast Tbk.,0
1480,523,sejak pagi saham bmri buka bawah harga tutup akhir pekan lalu tepat harga,11,BMRI,Bank Mandiri (Persero) Tbk.,0
2158,748,saham jual bersih besar asing bank negara indonesia  bbni  miliar bank mandiri  bmri miliar semen indonesia  smgr  miliar,18,BMRI,Bank Mandiri (Persero) Tbk.,0
2905,1066,arti jual saham lppf broker jumlah besar langsung,11,LPPF,Matahari Department Store Tbk. [S],0
1259,453,namun atur free float laku efektif bobot indf naik jadi  icbp turun jadi ,10,ICBP,Indofood CBP Sukses Makmur Tbk. [S],0
2436,859,baca juga depak indeks lq kata analis soal prospek saham adhi elsa wsbp meski dapat emiten konstruksi turun adhi catat tumbuh laba diatribusikan entitas induk besar  jadi  miliar,11,ADHI,Adhi Karya (Persero) Tbk. [S],0
2002,690,hasil saham medc depak indeks sebut ganti saham erajaya swasembada eraa,17,MEDC,Medco Energi Internasional Tbk,0
2062,702,jumat  saham bank central asia  bbca tutup merah,76,BBCA,Bank Central Asia Tbk.,0
2015,692,baca juga laba sampoerna hmsp geliat simak dapat analis performa saham hmsp terus turun hingga capai rekor rendah banding balik kerja uang,17,HMSP,HM Sampoerna Tbk.,0
3726,1374,baca juga direkur   beli saham  mumpung harga turun jika hitung pek akhir saham bbri tempat posisi pertama nilai jual bersih asing besar  miliar,9,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2844,1032,baca juga laba alam sutera realty asri merosot  dasar lapor uang rilis asri turun dapat jadi turun nilai jual tanah apartemen gedung kantor,12,ASRI,Alam Sutera Reality Tbk. [S],0
1397,488,saham nahas sril ptba bank tabung negara  bbtn medco energy medc media nusantara citra  mncn tiga saham turun harga adro indo tambangraya megahtbk itmg elnusa  elsa waskita beton precast  wsbp,15,MEDC,Medco Energi Internasional Tbk,0
2296,801,padahal pek lama saham hmsp cenderung kubang zona merah,8,HMSP,HM Sampoerna Tbk.,0
3837,1423,konstituen indeks lq turun saham dalam lanjut media nusantara citra  mncn indo tambangraya megah  itmg axiata  excl semen indonesia  smgr astra international  asi  corporindo  akra bumi serpong damai  bsde,8,ITMG,Indo Tambangraya Megah Tbk,0
3733,1377,indofood  sukses makmmur  icbp anggota indeks kompas kuat gera harga saham icbp kira cenderung batas icbp rawan koreksi,16,ICBP,Indofood CBP Sukses Makmur Tbk. [S],0
3836,1423,konstituen indeks lq turun saham dalam lanjut media nusantara citra  mncn indo tambangraya megah  itmg axiata  excl semen indonesia  smgr astra international  asi  corporindo  akra bumi serpong damai  bsde,8,EXCL,XL Axiata Tbk.,0
577,161,saham nasib nahas sril adro ptba media nusantara citra  mncn united tractor  untr indo tambangraya megah  itmg bank tabung negara  bbtn medco energy medc,15,ITMG,Indo Tambangraya Megah Tbk,0
3857,1443,baca juga investor asing  cepat jual saham bank   saham bank  bbca buka dagang tadi investor asing sempat buku jual bersih alias  sell saham bbri,14,BBCA,Bank Central Asia Tbk.,0
2217,766,banding tutup jumat  arti harga saham bbca turun  hari,68,BBCA,Bank Central Asia Tbk.,0
2752,1003,jumlah utang adhi karya  adhi semester - tingkat  sejak awal tahun  jadi besar  triliun,4,ADHI,Adhi Karya (Persero) Tbk. [S],0
2547,907,indocement tunggal prakarsa  intp lihat pola doji candle indikasi indecision gera harga saham,18,INTP,Indocement Tunggal Prakasa Tbk. [S],0
1658,589,pada dagang hari scma tutup lemah  level ,26,SCMA,Surya Citra Media Tbk.],0
286,68,united tractors untr catat turun jual komatsu kumulatif besar  year year  jadi,4,UNTR,United Tractors Tbk. [S]	,0
306,71,dasar data  kapital pasar tram besar  triliun jauh bawah ptba besar  triliun adro  triliun,16,ADRO,Adaro Energy Tbk [S],0
1087,379,turun sebut sebab inco rugi  juta,7,INCO,Vale Indonesia Tbk. [S],0
3364,1254, harga saham bmri sebut turun ,8,BMRI,Bank Mandiri (Persero) Tbk.,0
4157,1527, kontribusi turun dapat wika wskt masing-masing besar kuartal kemarin,14,WSKT,Waskita Karya (Persero) Tbk. [S],0
3356,1253,jumat  saham bbni bank negara indonesia  tutup lesu,4,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
4460,1670,selain adro kabar bakal rilis surat utang,13,ADRO,Adaro Energy Tbk [S],0
4027,1486,indo tambangraya megah  itmg lihat anggar belanja modal alias capital expenditure capex tahun  serap seluruh,4,ITMG,Indo Tambangraya Megah Tbk,0
1375,478,saham jual bersih besar asing diri bank mandiri  bmri miliar buana lintas laut  bull miliar semen indonesia  smgr  miliar,18,SMGR,Semen Indonesia (Persero) Tbk. [S],0
2097,719,dalam pek nilai jual bersih asing saham hmsp capai besar  miliar,7,HMSP,HM Sampoerna Tbk.,0
2298,801,analis reliance sekuritas indonesia lanjar nafi kata lemah saham hmsp belum sebab bobot lq tambah variabel free float,11,HMSP,HM Sampoerna Tbk.,0
2230,772,baca juga tiga saham turun rekam bmri bbri bbni bbtn bbca  kblm pimpin daftar saham  gainers senin ,11,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,0
4129,1520,baca juga ihsg minus  saham bmri bbri bbni bbtn bbca kompak merah  urut lanjut saham tbms harga naik  level   saham,9,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
1625,577,sedang jual bersih besar asing jadi saham bbni  miliar telekomunikasi indonesia  tlkm miliar lppf miliar,17,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],0
3838,1423,konstituen indeks lq turun saham dalam lanjut media nusantara citra  mncn indo tambangraya megah  itmg axiata  excl semen indonesia  smgr astra international  asi  corporindo  akra bumi serpong damai  bsde,8,MNCN,Media Nusantara Citra Tbk. [S],0
1944,680,saham hmsp terus merah,15,HMSP,HM Sampoerna Tbk.,0
3909,1454,baca juga butuh dana usaha  negara pgas kaji rencana terbit obligasi meski gigih urus legal proyek sebut kendali pgas,8,PGAS,Perusahaan Gas Negara (Persero) Tbk. [S],0
3140,1150,baca juga bulan depan medco energi bayar utang  miliar uang mana,11,MEDC,Medco Energi Internasional Tbk,0
1019,349,nasib asi jual mobil -astra periode sama turun hingga  jadi ,20,ASII,Astra International Tbk. [S],0
3724,1374,nilai jual bersih investor asing sebut tempat saham bbca saham bbri masing-masing posisi pertama dua daftar saham nilai jual bersih paling besar sesi pertama dagang hari,8,BBCA,Bank Central Asia Tbk.,0
1084,379,turun produksi harga komoditas sebab uang vale indonesia  inco tekan,4,INCO,Vale Indonesia Tbk. [S],0
2888,1055,antara emiten pakan ternak poultry saham cpin anggota indeks kompas jatuh,7,CPIN,Charoen Pokphand Indonesia Tbk. [S],0
2495,878,baca juga kompak turun ringkas dagang bmri bbri bbni bbtn bbca  dengan earning  share  alias laba bersih   saham price earning ratio  saham bbri  kali,19,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
557,158,harga saham bbca turun  jadi,8,BBCA,Bank Central Asia Tbk.,0
2941,1075,emiten lain matahari department store  lppf rela harga saham anjlok  sejak awal tahun hingga capai level,8,LPPF,Matahari Department Store Tbk. [S],0
850,278,saham nasib nahas adro ptba united tractor  untr indo tambangraya megah  itmg elnusa  elsa bank tabung negara  bbtn medco energy medc waskita beton precast  wsbp,15,ELSA,Elnusa Tbk. [S],0
